stratum,count,area,K
0	0	0	0
1	165018726679	93169656.9331495	57317.4044201684
2	118329219	74454.6291244731	47.69218908934
3	1512570320	945884.151632364	605.830057898247
4	766420505	497986.670444172	329.648382493946
5	60262923	37888.0708071287	24.461186850376
6	458641259	269741.721503971	169.647662456241
7	15429636048	8582189.56925208	5197.28587244663
8	2665680943	1693439.03168754	1132.87463453823
9	490579015	257492.267170707	147.429243992235
10	97694379	54461.3793043427	33.04706008099
11	1306462291	758837.996154664	473.516245649982
12	507263225	326001.948380867	219.753181332741
13	160454155	102450.486903935	68.4938549322889
14	1416000743	829647.1557548	497.286438410899
15	3167501236	1946965.38111523	1231.74786037011
16	3525434609	2193464.8652792	1398.41068755481
17	777629423	462649.206024941	282.944460093535
18	256296676	147935.444432991	93.1628110707421
19	4306692147	1668123.44489957	745.604469667708
20	1275938794	691849.687574034	416.971094742294
21	255251110	139372.646129403	84.277641411082
22	715615873	441738.520565613	287.761568828963
23	9844070754	5024591.00177887	2869.01302995885
24	5175726099	3334915.46839625	2245.03309989966
25	698698212	420662.11084829	271.120523901188
26	3515414520	2287105.47302304	1526.76114626386
27	4053315371	2197102.49983284	1305.58978730838
28	3051105974	2006172.00418164	1351.39244205026
29	79019786	53777.7142078824	37.456030068187
30	1488429392	955264.419643239	637.018804709916
31	573834816	181854.639226599	77.110873426304
32	100977299	30960.7868688183	12.833320646237
33	10752460	3693.03066612986	1.731596994266
34	410983011	194874.499537832	100.774581721752
35	129864811	62638.374067013	33.987272754209
36	36615670	20371.8553114753	12.343362474096
37	5439537	3318.69090884069	2.146671598418
