stratum,count,area,K
0	0	0	0
1	4328110549	2713118.6095218	1740.12917820703
2	118329214	74454.6258025517	47.692186832433
3	1512569265	945883.453035659	605.829573858006
4	766420411	497986.593990393	329.648322059825
5	60262946	37888.0905136105	24.461202969551
6	43070807805	24868834.3079535	15583.2661260622
7	458641678	269742.023445258	169.647884796253
8	15429631397	8582186.9935277	5197.28433919473
9	2665680995	1693439.07142227	1132.874663792
10	490578864	257492.206034615	147.429221737164
11	4045108740	2350767.21231295	1475.7019830741
12	97698358	54463.5572271034	33.048339000127
13	1306462302	758837.914303228	473.51614365986
14	507263339	326001.971528601	219.753170189052
15	160454291	102450.581948063	68.4939234128099
16	9337463091	5689212.4212793	3564.77628742036
17	1416000824	829647.21569994	497.286483463002
18	3167501093	1946965.27779036	1231.74778471911
19	3525434638	2193464.88660966	1398.41070367263
20	777629981	462649.564917934	282.944704012685
21	9287030506	3583094.29561943	1626.82338728412
22	256296710	147935.469974399	93.1628300367131
23	4306690306	1668122.37978606	745.603792620677
24	1275942358	691851.522532419	416.972099390038
25	255251753	139373.016618932	84.277878576944
26	23732273745	12437730.598433	7288.22399880648
27	715617351	441739.436586682	287.762176305502
28	9844062902	5024586.95684567	2869.01076746912
29	5175728434	3334916.3856066	2245.03345502343
30	698698263	420662.113680526	271.120514379158
31	34054456334	19352070.355106	11794.4046789602
32	3515416345	2287106.30583161	1526.76155573661
33	4053307197	2197099.18015511	1305.5883377447
34	3051111044	2006173.94358703	1351.39322399519
35	79020638	53778.069448752	37.4561966057501
36	30568509232	19114957.3272075	12668.6201778022
37	1488432608	955265.6635294	637.019322868109
38	573830471	181852.913456608	77.110132468326
39	100978034	30961.1196860329	12.833487478835
40	10752726	3693.1793148179	1.73168845607
41	6594970183	3059873.89617039	1575.45996491976
42	410983837	194874.836838082	100.774728744616
43	129863422	62637.7338132878	33.986941233438
44	36615571	20371.8096532789	12.343338697036
45	5439533	3318.68788222466	2.146669307729
