granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230106T161649Z_20231221T023145Z_S2B_30_v1_VEG-DIST-STATUS,20230106,2023-12-21 02:31:45,1,18,42,60,18,18,20230106,1,1,736,0,4,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230108T160637Z_20231221T023211Z_L9_30_v1_VEG-DIST-STATUS,20230108,2023-12-21 02:32:11,1,255,255,60,18,18,20230106,1,1,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230109T162639Z_20231221T023234Z_S2B_30_v1_VEG-DIST-STATUS,20230109,2023-12-21 02:32:34,0,0,59,200,0,0,NA,0,0,739,0,2,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230111T161631Z_20231221T023259Z_S2A_30_v1_VEG-DIST-STATUS,20230111,2023-12-21 02:32:59,0,255,255,200,0,0,NA,0,0,739,0,-1,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230114T162631Z_20231221T023325Z_S2A_30_v1_VEG-DIST-STATUS,20230114,2023-12-21 02:33:25,1,15,44,59,15,15,20230114,1,1,744,0,4,0,0,NA,0,0,744
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230115T161244Z_20231221T023350Z_L9_30_v1_VEG-DIST-STATUS,20230115,2023-12-21 02:33:50,0,5,54,200,0,0,NA,0,0,745,0,3,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230116T160628Z_20231221T023414Z_L8_30_v1_VEG-DIST-STATUS,20230116,2023-12-21 02:34:14,0,255,255,200,0,0,NA,0,0,745,0,-1,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230116T161619Z_20231221T023439Z_S2B_30_v1_VEG-DIST-STATUS,20230116,2023-12-21 02:34:39,0,255,255,200,0,0,NA,0,0,745,0,-1,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230119T162609Z_20231221T023504Z_S2B_30_v1_VEG-DIST-STATUS,20230119,2023-12-21 02:35:04,0,255,255,200,0,0,NA,0,0,745,0,-1,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T17SKT_20230123T161243Z_20231221T023530Z_L8_30_v1_VEG-DIST-STATUS,20230123,2023-12-21 02:35:30,0,255,255,200,0,0,NA,0,0,745,0,-1,0,0,NA,0,0,745
