granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230102T075458Z_20231221T171825Z_L8_30_v1_VEG-DIST-STATUS,20230102,2023-12-21 17:18:25,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230103T074219Z_20231221T171838Z_S2B_30_v1_VEG-DIST-STATUS,20230103,2023-12-21 17:18:38,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230103T074849Z_20231221T171851Z_L9_30_v1_VEG-DIST-STATUS,20230103,2023-12-21 17:18:51,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230110T075459Z_20231221T171904Z_L9_30_v1_VEG-DIST-STATUS,20230110,2023-12-21 17:19:04,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230111T074844Z_20231221T171917Z_L8_30_v1_VEG-DIST-STATUS,20230111,2023-12-21 17:19:17,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230113T074159Z_20231221T171931Z_S2B_30_v1_VEG-DIST-STATUS,20230113,2023-12-21 17:19:31,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230118T074231Z_20231221T171944Z_S2A_30_v1_VEG-DIST-STATUS,20230118,2023-12-21 17:19:44,0,0,100,200,0,0,NA,0,0,748,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230118T075449Z_20231221T171958Z_L8_30_v1_VEG-DIST-STATUS,20230118,2023-12-21 17:19:58,0,255,255,200,0,0,NA,0,0,748,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230119T074840Z_20231221T172010Z_L9_30_v1_VEG-DIST-STATUS,20230119,2023-12-21 17:20:10,0,0,99,200,0,0,NA,0,0,749,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36KVC_20230123T074119Z_20231221T172023Z_S2B_30_v1_VEG-DIST-STATUS,20230123,2023-12-21 17:20:23,0,2,97,200,0,0,NA,0,0,753,255,-1,-1,-1,NA,255,-1,-1
