granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230102T031129Z_20231222T052941Z_S2B_30_v1_VEG-DIST-STATUS,20230102,2023-12-22 05:29:41,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230107T030516Z_20231222T052955Z_L8_30_v1_VEG-DIST-STATUS,20230107,2023-12-22 05:29:55,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230107T031121Z_20231222T053009Z_S2A_30_v1_VEG-DIST-STATUS,20230107,2023-12-22 05:30:09,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230112T031059Z_20231222T053023Z_S2B_30_v1_VEG-DIST-STATUS,20230112,2023-12-22 05:30:23,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230115T030515Z_20231222T053037Z_L9_30_v1_VEG-DIST-STATUS,20230115,2023-12-22 05:30:37,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230122T031019Z_20231222T053051Z_S2B_30_v1_VEG-DIST-STATUS,20230122,2023-12-22 05:30:51,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230123T030513Z_20231222T053106Z_L8_30_v1_VEG-DIST-STATUS,20230123,2023-12-22 05:31:06,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230124T025903Z_20231222T053120Z_L9_30_v1_VEG-DIST-STATUS,20230124,2023-12-22 05:31:20,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230131T030520Z_20231222T053135Z_L9_30_v1_VEG-DIST-STATUS,20230131,2023-12-22 05:31:35,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230201T025928Z_20231222T053150Z_L8_30_v1_VEG-DIST-STATUS,20230201,2023-12-22 05:31:50,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230201T030939Z_20231222T053204Z_S2B_30_v1_VEG-DIST-STATUS,20230201,2023-12-22 05:32:04,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230208T030537Z_20231222T053219Z_L8_30_v1_VEG-DIST-STATUS,20230208,2023-12-22 05:32:19,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230209T025912Z_20231222T053234Z_L9_30_v1_VEG-DIST-STATUS,20230209,2023-12-22 05:32:34,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230211T030849Z_20231222T053249Z_S2B_30_v1_VEG-DIST-STATUS,20230211,2023-12-22 05:32:49,0,1,78,200,0,0,NA,0,0,772,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230216T030519Z_20231222T053304Z_L9_30_v1_VEG-DIST-STATUS,20230216,2023-12-22 05:33:04,0,255,255,200,0,0,NA,0,0,772,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49QDD_20230216T030811Z_20231222T053320Z_S2A_30_v1_VEG-DIST-STATUS,20230216,2023-12-22 05:33:20,0,255,255,200,0,0,NA,0,0,772,255,-1,-1,-1,NA,255,-1,-1
