granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230102T054231Z_20231222T001507Z_S2A_30_v1_VEG-DIST-STATUS,20230102,2023-12-22 00:15:07,0,0,50,200,0,0,NA,0,0,732,0,2,0,0,NA,0,0,732
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230105T055231Z_20231222T001520Z_S2A_30_v1_VEG-DIST-STATUS,20230105,2023-12-22 00:15:20,0,255,255,200,0,0,NA,0,0,732,0,-1,0,0,NA,0,0,732
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230106T053811Z_20231222T001532Z_L8_30_v1_VEG-DIST-STATUS,20230106,2023-12-22 00:15:32,0,0,35,200,0,0,NA,0,0,736,0,2,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230107T053203Z_20231222T001546Z_L9_30_v1_VEG-DIST-STATUS,20230107,2023-12-22 00:15:46,0,0,39,200,0,0,NA,0,0,737,0,4,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230107T054219Z_20231222T001559Z_S2B_30_v1_VEG-DIST-STATUS,20230107,2023-12-22 00:15:59,0,0,44,200,0,0,NA,0,0,737,0,2,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230110T055219Z_20231222T001611Z_S2B_30_v1_VEG-DIST-STATUS,20230110,2023-12-22 00:16:11,0,255,255,200,0,0,NA,0,0,737,0,-1,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230112T054211Z_20231222T001624Z_S2A_30_v1_VEG-DIST-STATUS,20230112,2023-12-22 00:16:24,0,255,255,200,0,0,NA,0,0,737,0,-1,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230114T053811Z_20231222T001637Z_L9_30_v1_VEG-DIST-STATUS,20230114,2023-12-22 00:16:37,0,0,27,200,0,0,NA,0,0,744,0,3,0,0,NA,0,0,744
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230115T053155Z_20231222T001651Z_L8_30_v1_VEG-DIST-STATUS,20230115,2023-12-22 00:16:51,0,0,23,200,0,0,NA,0,0,745,0,3,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T43RCK_20230115T055201Z_20231222T001704Z_S2A_30_v1_VEG-DIST-STATUS,20230115,2023-12-22 00:17:04,0,255,255,200,0,0,NA,0,0,745,0,-1,0,0,NA,0,0,745
