ID,Stratum,Long,Lat,VEG-DIST-STATUS,VEG-ANOM-MAX,VEG-IND-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-DUR,VEG-DIST-COUNT,GEN-DIST-STATUS,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-DUR,GEN-DIST-COUNT
44,2,100.6315799,14.34715125,0,0,0,NA,0,0,200,25,0,0,1092,0,0,0,NA,0,0,0,0,1092
45,5,114.1118166,39.75300485,6,68,32000,20230512,27,94,74,6,1,0,1092,7,31,7425,20230830,20,64,2,0,1092
46,3,88.78003265,24.8864212,0,0,0,NA,0,0,200,74,0,0,1091,0,0,0,NA,0,0,0,0,1091
47,4,115.9970247,30.98603936,0,0,0,NA,0,0,200,95,0,0,1091,0,0,0,NA,0,0,0,0,1091
48,5,111.5074774,-7.657876844,8,63,32000,20230528,26,106,74,11,1,0,1094,7,28,3838,20230612,14,58,1,0,1088
49,5,107.8311891,22.89312723,0,0,0,NA,0,0,200,93,0,0,1095,0,0,0,NA,0,0,0,0,1085
50,2,39.42560079,23.68043736,0,0,0,NA,0,0,200,38,0,0,1086,0,0,0,NA,0,0,0,0,1086
51,5,-8.55485384,41.23277129,6,64,1185,20231218,5,8,92,28,1,0,1089,0,0,0,NA,0,0,0,0,1089
52,3,121.4871081,-3.99552771,0,0,0,NA,0,0,200,100,0,0,1092,0,0,0,NA,0,0,0,0,1093
53,4,101.5674215,15.95376229,3,30,3040,20231018,13,71,46,16,1,0,1092,0,0,0,NA,0,0,0,0,1092
54,2,-97.41891091,33.20040847,0,0,0,NA,0,0,200,96,0,0,1094,6,66,876,20231209,6,22,2,0,1094
55,2,39.24945984,21.85809817,0,0,0,NA,0,0,200,16,0,0,1086,0,0,0,NA,0,0,0,0,1086
56,5,108.7437802,18.67006226,8,69,2907,20230903,9,66,94,25,1,0,1081,0,0,0,NA,0,0,0,0,1085
57,4,35.48826262,0.666524011,7,30,655,20230101,5,18,48,18,1,0,1071,0,0,0,NA,0,0,0,0,1071
