granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230103T124416Z_20231221T083338Z_L9_30_v1_VEG-DIST-STATUS,20230103,2023-12-21 08:33:38,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230108T130251Z_20231221T083349Z_S2A_30_v1_VEG-DIST-STATUS,20230108,2023-12-21 08:33:49,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230110T125026Z_20231221T083401Z_L9_30_v1_VEG-DIST-STATUS,20230110,2023-12-21 08:34:01,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230111T124411Z_20231221T083412Z_L8_30_v1_VEG-DIST-STATUS,20230111,2023-12-21 08:34:12,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230113T130249Z_20231221T083424Z_S2B_30_v1_VEG-DIST-STATUS,20230113,2023-12-21 08:34:24,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230118T125017Z_20231221T083436Z_L8_30_v1_VEG-DIST-STATUS,20230118,2023-12-21 08:34:36,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230118T130241Z_20231221T083448Z_S2A_30_v1_VEG-DIST-STATUS,20230118,2023-12-21 08:34:48,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230119T124407Z_20231221T083459Z_L9_30_v1_VEG-DIST-STATUS,20230119,2023-12-21 08:34:59,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230123T130249Z_20231221T083512Z_S2B_30_v1_VEG-DIST-STATUS,20230123,2023-12-21 08:35:12,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230128T130251Z_20231221T083526Z_S2A_30_v1_VEG-DIST-STATUS,20230128,2023-12-21 08:35:26,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230202T130249Z_20231221T083538Z_S2B_30_v1_VEG-DIST-STATUS,20230202,2023-12-21 08:35:38,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T24LTH_20230203T125023Z_20231221T083551Z_L8_30_v1_VEG-DIST-STATUS,20230203,2023-12-21 08:35:51,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
