granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230102T133149Z_20231221T071856Z_S2B_30_v1_VEG-DIST-STATUS,20230102,2023-12-21 07:18:56,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230105T132518Z_20231221T071921Z_L8_30_v1_VEG-DIST-STATUS,20230105,2023-12-21 07:19:21,0,0,79,200,0,0,NA,0,0,735,0,2,0,0,NA,0,0,735
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230106T131910Z_20231221T071945Z_L9_30_v1_VEG-DIST-STATUS,20230106,2023-12-21 07:19:45,0,0,77,200,0,0,NA,0,0,736,0,3,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230107T133151Z_20231221T072009Z_S2A_30_v1_VEG-DIST-STATUS,20230107,2023-12-21 07:20:09,0,255,255,200,0,0,NA,0,0,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230112T133139Z_20231221T072034Z_S2B_30_v1_VEG-DIST-STATUS,20230112,2023-12-21 07:20:34,0,255,255,200,0,0,NA,0,0,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230113T132518Z_20231221T072100Z_L9_30_v1_VEG-DIST-STATUS,20230113,2023-12-21 07:21:00,0,255,255,200,0,0,NA,0,0,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230114T131902Z_20231221T072126Z_L8_30_v1_VEG-DIST-STATUS,20230114,2023-12-21 07:21:26,0,255,255,200,0,0,NA,0,0,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230117T133141Z_20231221T072153Z_S2A_30_v1_VEG-DIST-STATUS,20230117,2023-12-21 07:21:53,0,255,255,200,0,0,NA,0,0,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230121T132513Z_20231221T072219Z_L8_30_v1_VEG-DIST-STATUS,20230121,2023-12-21 07:22:19,0,255,255,200,0,0,NA,0,0,736,0,-1,0,0,NA,0,0,736
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230122T131902Z_20231221T072246Z_L9_30_v1_VEG-DIST-STATUS,20230122,2023-12-21 07:22:46,0,0,89,200,0,0,NA,0,0,752,0,4,0,0,NA,0,0,752
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230122T133149Z_20231221T072312Z_S2B_30_v1_VEG-DIST-STATUS,20230122,2023-12-21 07:23:12,0,255,255,200,0,0,NA,0,0,752,0,-1,0,0,NA,0,0,752
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230127T133141Z_20231221T072337Z_S2A_30_v1_VEG-DIST-STATUS,20230127,2023-12-21 07:23:37,0,0,94,200,0,0,NA,0,0,757,0,2,0,0,NA,0,0,757
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230129T132520Z_20231221T072403Z_L9_30_v1_VEG-DIST-STATUS,20230129,2023-12-21 07:24:03,0,255,255,200,0,0,NA,0,0,757,0,-1,0,0,NA,0,0,757
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230130T131905Z_20231221T072429Z_L8_30_v1_VEG-DIST-STATUS,20230130,2023-12-21 07:24:29,0,255,255,200,0,0,NA,0,0,757,0,-1,0,0,NA,0,0,757
OPERA_L3_DIST-ALERT-HLS_T22JCM_20230201T133149Z_20231221T072457Z_S2B_30_v1_VEG-DIST-STATUS,20230201,2023-12-21 07:24:57,0,255,255,200,0,0,NA,0,0,757,0,-1,0,0,NA,0,0,757
