granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230211T222641Z_20231220T195405Z_S2A_30_v1_VEG-DIST-STATUS,20230211,2023-12-20 19:54:05,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230213T221629Z_20231220T195419Z_S2B_30_v1_VEG-DIST-STATUS,20230213,2023-12-20 19:54:19,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230214T220331Z_20231220T195434Z_L8_30_v1_VEG-DIST-STATUS,20230214,2023-12-20 19:54:34,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230215T215731Z_20231220T195448Z_L9_30_v1_VEG-DIST-STATUS,20230215,2023-12-20 19:54:48,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230215T220611Z_20231220T195501Z_S2A_30_v1_VEG-DIST-STATUS,20230215,2023-12-20 19:55:01,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230216T215044Z_20231220T195515Z_L8_30_v1_VEG-DIST-STATUS,20230216,2023-12-20 19:55:15,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230216T222609Z_20231220T195529Z_S2B_30_v1_VEG-DIST-STATUS,20230216,2023-12-20 19:55:29,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230217T214507Z_20231220T195544Z_L9_30_v1_VEG-DIST-STATUS,20230217,2023-12-20 19:55:44,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230217T215549Z_20231220T195558Z_S2B_30_v1_VEG-DIST-STATUS,20230217,2023-12-20 19:55:58,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230218T221551Z_20231220T195612Z_S2A_30_v1_VEG-DIST-STATUS,20230218,2023-12-20 19:56:12,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230220T220539Z_20231220T195626Z_S2B_30_v1_VEG-DIST-STATUS,20230220,2023-12-20 19:56:26,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230222T220332Z_20231220T195641Z_L9_30_v1_VEG-DIST-STATUS,20230222,2023-12-20 19:56:41,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230223T221529Z_20231220T195656Z_S2B_30_v1_VEG-DIST-STATUS,20230223,2023-12-20 19:56:56,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230224T215110Z_20231220T195710Z_L9_30_v1_VEG-DIST-STATUS,20230224,2023-12-20 19:57:10,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230226T222539Z_20231220T195724Z_S2B_30_v1_VEG-DIST-STATUS,20230226,2023-12-20 19:57:24,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230227T215529Z_20231220T195737Z_S2B_30_v1_VEG-DIST-STATUS,20230227,2023-12-20 19:57:37,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230302T220254Z_20231220T195751Z_L8_30_v1_VEG-DIST-STATUS,20230302,2023-12-20 19:57:51,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230302T220529Z_20231220T195806Z_S2B_30_v1_VEG-DIST-STATUS,20230302,2023-12-20 19:58:06,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230303T215655Z_20231220T195819Z_L9_30_v1_VEG-DIST-STATUS,20230303,2023-12-20 19:58:19,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230304T215055Z_20231220T195833Z_L8_30_v1_VEG-DIST-STATUS,20230304,2023-12-20 19:58:33,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230304T215531Z_20231220T195848Z_S2A_30_v1_VEG-DIST-STATUS,20230304,2023-12-20 19:58:48,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230305T214455Z_20231220T195902Z_L9_30_v1_VEG-DIST-STATUS,20230305,2023-12-20 19:59:02,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230305T221539Z_20231220T195915Z_S2B_30_v1_VEG-DIST-STATUS,20230305,2023-12-20 19:59:15,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230307T220531Z_20231220T195929Z_S2A_30_v1_VEG-DIST-STATUS,20230307,2023-12-20 19:59:29,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230308T222539Z_20231220T195943Z_S2B_30_v1_VEG-DIST-STATUS,20230308,2023-12-20 19:59:43,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230309T215529Z_20231220T195957Z_S2B_30_v1_VEG-DIST-STATUS,20230309,2023-12-20 19:59:57,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230310T220259Z_20231220T200012Z_L9_30_v1_VEG-DIST-STATUS,20230310,2023-12-20 20:00:12,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230310T221531Z_20231220T200025Z_S2A_30_v1_VEG-DIST-STATUS,20230310,2023-12-20 20:00:25,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T04VDP_20230311T215639Z_20231220T200039Z_L8_30_v1_VEG-DIST-STATUS,20230311,2023-12-20 20:00:39,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
