granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230106T030955Z_20231222T053444Z_L9_30_v1_VEG-DIST-STATUS,20230106,2023-12-22 05:34:44,255,255,65,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230110T032121Z_20231222T053502Z_S2A_30_v1_VEG-DIST-STATUS,20230110,2023-12-22 05:35:02,255,255,69,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230113T031603Z_20231222T053521Z_L9_30_v1_VEG-DIST-STATUS,20230113,2023-12-22 05:35:21,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230129T031604Z_20231222T053540Z_L9_30_v1_VEG-DIST-STATUS,20230129,2023-12-22 05:35:40,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230130T030950Z_20231222T053559Z_L8_30_v1_VEG-DIST-STATUS,20230130,2023-12-22 05:35:59,255,255,56,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230130T032001Z_20231222T053618Z_S2A_30_v1_VEG-DIST-STATUS,20230130,2023-12-22 05:36:18,255,255,64,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230214T031631Z_20231222T053637Z_L9_30_v1_VEG-DIST-STATUS,20230214,2023-12-22 05:36:37,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230215T030943Z_20231222T053656Z_L8_30_v1_VEG-DIST-STATUS,20230215,2023-12-22 05:36:56,255,255,65,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230219T031801Z_20231222T053715Z_S2A_30_v1_VEG-DIST-STATUS,20230219,2023-12-22 05:37:15,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230302T031553Z_20231222T053734Z_L9_30_v1_VEG-DIST-STATUS,20230302,2023-12-22 05:37:34,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230306T031619Z_20231222T053754Z_S2B_30_v1_VEG-DIST-STATUS,20230306,2023-12-22 05:37:54,255,255,59,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230310T031537Z_20231222T053814Z_L8_30_v1_VEG-DIST-STATUS,20230310,2023-12-22 05:38:14,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230311T030936Z_20231222T053833Z_L9_30_v1_VEG-DIST-STATUS,20230311,2023-12-22 05:38:33,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230331T031521Z_20231222T053852Z_S2A_30_v1_VEG-DIST-STATUS,20230331,2023-12-22 05:38:52,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230403T031536Z_20231222T053912Z_L9_30_v1_VEG-DIST-STATUS,20230403,2023-12-22 05:39:12,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230404T030911Z_20231222T053930Z_L8_30_v1_VEG-DIST-STATUS,20230404,2023-12-22 05:39:30,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230410T031521Z_20231222T053948Z_S2A_30_v1_VEG-DIST-STATUS,20230410,2023-12-22 05:39:48,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230411T031512Z_20231222T054007Z_L8_30_v1_VEG-DIST-STATUS,20230411,2023-12-22 05:40:07,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230415T031519Z_20231222T054026Z_S2B_30_v1_VEG-DIST-STATUS,20230415,2023-12-22 05:40:26,0,0,82,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230419T031529Z_20231222T054046Z_L9_30_v1_VEG-DIST-STATUS,20230419,2023-12-22 05:40:46,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230420T030858Z_20231222T054105Z_L8_30_v1_VEG-DIST-STATUS,20230420,2023-12-22 05:41:05,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230420T031521Z_20231222T054125Z_S2A_30_v1_VEG-DIST-STATUS,20230420,2023-12-22 05:41:25,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230425T031519Z_20231222T054145Z_S2B_30_v1_VEG-DIST-STATUS,20230425,2023-12-22 05:41:45,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230427T031532Z_20231222T054205Z_L8_30_v1_VEG-DIST-STATUS,20230427,2023-12-22 05:42:05,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230430T031541Z_20231222T054225Z_S2A_30_v1_VEG-DIST-STATUS,20230430,2023-12-22 05:42:25,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230505T031517Z_20231222T054245Z_L9_30_v1_VEG-DIST-STATUS,20230505,2023-12-22 05:42:45,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230513T031456Z_20231222T054305Z_L8_30_v1_VEG-DIST-STATUS,20230513,2023-12-22 05:43:05,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T49RCK_20230514T030905Z_20231222T054325Z_L9_30_v1_VEG-DIST-STATUS,20230514,2023-12-22 05:43:25,0,255,255,200,0,0,NA,0,0,835,255,-1,-1,-1,NA,255,-1,-1
