granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230125T100209Z_20231221T153545Z_S2B_30_v1_VEG-DIST-STATUS,20230125,2023-12-21 15:35:45,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230127T095251Z_20231221T153556Z_S2A_30_v1_VEG-DIST-STATUS,20230127,2023-12-21 15:35:56,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230130T093725Z_20231221T153607Z_L8_30_v1_VEG-DIST-STATUS,20230130,2023-12-21 15:36:07,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230130T100241Z_20231221T153618Z_S2A_30_v1_VEG-DIST-STATUS,20230130,2023-12-21 15:36:18,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230131T093119Z_20231221T153629Z_L9_30_v1_VEG-DIST-STATUS,20230131,2023-12-21 15:36:29,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230203T094211Z_20231221T153640Z_S2A_30_v1_VEG-DIST-STATUS,20230203,2023-12-21 15:36:40,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230204T100119Z_20231221T153651Z_S2B_30_v1_VEG-DIST-STATUS,20230204,2023-12-21 15:36:51,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230206T094311Z_20231221T153702Z_L8_30_v1_VEG-DIST-STATUS,20230206,2023-12-21 15:37:02,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230206T095201Z_20231221T153713Z_S2A_30_v1_VEG-DIST-STATUS,20230206,2023-12-21 15:37:13,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VEH_20230207T093709Z_20231221T153724Z_L9_30_v1_VEG-DIST-STATUS,20230207,2023-12-21 15:37:24,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
