granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230102T001109Z_20231222T112302Z_S2B_30_v1_VEG-DIST-STATUS,20230102,2023-12-22 11:23:02,0,0,56,200,0,0,NA,0,0,732,0,4,0,0,NA,0,0,732
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230104T000221Z_20231222T112315Z_S2A_30_v1_VEG-DIST-STATUS,20230104,2023-12-22 11:23:15,0,255,255,200,0,0,NA,0,0,732,0,-1,0,0,NA,0,0,732
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230107T001111Z_20231222T112329Z_S2A_30_v1_VEG-DIST-STATUS,20230107,2023-12-22 11:23:29,0,0,59,200,0,0,NA,0,0,737,0,1,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230107T235543Z_20231222T112342Z_L9_30_v1_VEG-DIST-STATUS,20230107,2023-12-22 11:23:42,0,0,53,200,0,0,NA,0,0,737,0,6,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230108T234929Z_20231222T112355Z_L8_30_v1_VEG-DIST-STATUS,20230108,2023-12-22 11:23:55,0,255,255,200,0,0,NA,0,0,737,0,-1,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230109T000219Z_20231222T112408Z_S2B_30_v1_VEG-DIST-STATUS,20230109,2023-12-22 11:24:08,0,255,255,200,0,0,NA,0,0,737,0,-1,0,0,NA,0,0,737
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230112T001109Z_20231222T112421Z_S2B_30_v1_VEG-DIST-STATUS,20230112,2023-12-22 11:24:21,0,0,46,200,0,0,NA,0,0,742,0,5,0,0,NA,0,0,742
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230114T000221Z_20231222T112434Z_S2A_30_v1_VEG-DIST-STATUS,20230114,2023-12-22 11:24:34,0,255,255,200,0,0,NA,0,0,742,0,-1,0,0,NA,0,0,742
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230115T235534Z_20231222T112448Z_L8_30_v1_VEG-DIST-STATUS,20230115,2023-12-22 11:24:48,0,0,51,200,0,0,NA,0,0,745,0,3,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230116T234927Z_20231222T112501Z_L9_30_v1_VEG-DIST-STATUS,20230116,2023-12-22 11:25:01,0,255,255,200,0,0,NA,0,0,745,0,-1,0,0,NA,0,0,745
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230117T001111Z_20231222T112515Z_S2A_30_v1_VEG-DIST-STATUS,20230117,2023-12-22 11:25:15,0,0,47,200,0,0,NA,0,0,747,0,4,0,0,NA,0,0,747
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230122T001109Z_20231222T112528Z_S2B_30_v1_VEG-DIST-STATUS,20230122,2023-12-22 11:25:28,0,255,255,200,0,0,NA,0,0,747,0,-1,0,0,NA,0,0,747
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230123T235537Z_20231222T112542Z_L9_30_v1_VEG-DIST-STATUS,20230123,2023-12-22 11:25:42,0,0,61,200,0,0,NA,0,0,753,0,2,0,0,NA,0,0,753
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230124T000221Z_20231222T112556Z_S2A_30_v1_VEG-DIST-STATUS,20230124,2023-12-22 11:25:56,0,255,255,200,0,0,NA,0,0,753,0,-1,0,0,NA,0,0,753
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230124T234927Z_20231222T112610Z_L8_30_v1_VEG-DIST-STATUS,20230124,2023-12-22 11:26:10,0,255,255,200,0,0,NA,0,0,753,0,-1,0,0,NA,0,0,753
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230127T001111Z_20231222T112623Z_S2A_30_v1_VEG-DIST-STATUS,20230127,2023-12-22 11:26:23,0,0,53,200,0,0,NA,0,0,757,0,3,0,0,NA,0,0,757
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230129T000219Z_20231222T112637Z_S2B_30_v1_VEG-DIST-STATUS,20230129,2023-12-22 11:26:37,0,255,255,200,0,0,NA,0,0,757,0,-1,0,0,NA,0,0,757
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230131T235539Z_20231222T112652Z_L8_30_v1_VEG-DIST-STATUS,20230131,2023-12-22 11:26:52,0,0,54,200,0,0,NA,0,0,761,0,1,0,0,NA,0,0,761
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230201T001109Z_20231222T112706Z_S2B_30_v1_VEG-DIST-STATUS,20230201,2023-12-22 11:27:06,0,0,48,200,0,0,NA,0,0,762,0,1,0,0,NA,0,0,762
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230201T234934Z_20231222T112720Z_L9_30_v1_VEG-DIST-STATUS,20230201,2023-12-22 11:27:20,0,255,255,200,0,0,NA,0,0,762,0,-1,0,0,NA,0,0,762
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230203T000221Z_20231222T112734Z_S2A_30_v1_VEG-DIST-STATUS,20230203,2023-12-22 11:27:34,0,255,255,200,0,0,NA,0,0,762,0,-1,0,0,NA,0,0,762
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230206T001111Z_20231222T112749Z_S2A_30_v1_VEG-DIST-STATUS,20230206,2023-12-22 11:27:49,0,0,45,200,0,0,NA,0,0,767,0,1,0,0,NA,0,0,767
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230208T000219Z_20231222T112804Z_S2B_30_v1_VEG-DIST-STATUS,20230208,2023-12-22 11:28:04,0,255,255,200,0,0,NA,0,0,767,0,-1,0,0,NA,0,0,767
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230208T235547Z_20231222T112818Z_L9_30_v1_VEG-DIST-STATUS,20230208,2023-12-22 11:28:18,0,255,255,200,0,0,NA,0,0,767,0,-1,0,0,NA,0,0,767
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230209T234926Z_20231222T112833Z_L8_30_v1_VEG-DIST-STATUS,20230209,2023-12-22 11:28:33,0,255,255,200,0,0,NA,0,0,767,0,-1,0,0,NA,0,0,767
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230211T001109Z_20231222T112849Z_S2B_30_v1_VEG-DIST-STATUS,20230211,2023-12-22 11:28:49,0,0,51,200,0,0,NA,0,0,772,0,2,0,0,NA,0,0,772
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230213T000221Z_20231222T112904Z_S2A_30_v1_VEG-DIST-STATUS,20230213,2023-12-22 11:29:04,0,255,255,200,0,0,NA,0,0,772,0,-1,0,0,NA,0,0,772
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230216T001111Z_20231222T112919Z_S2A_30_v1_VEG-DIST-STATUS,20230216,2023-12-22 11:29:19,0,0,50,200,0,0,NA,0,0,777,0,2,0,0,NA,0,0,777
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230216T235531Z_20231222T112934Z_L8_30_v1_VEG-DIST-STATUS,20230216,2023-12-22 11:29:34,0,0,60,200,0,0,NA,0,0,777,0,4,0,0,NA,0,0,777
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230217T234930Z_20231222T112949Z_L9_30_v1_VEG-DIST-STATUS,20230217,2023-12-22 11:29:49,0,255,255,200,0,0,NA,0,0,777,0,-1,0,0,NA,0,0,777
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230218T000219Z_20231222T113004Z_S2B_30_v1_VEG-DIST-STATUS,20230218,2023-12-22 11:30:04,0,255,255,200,0,0,NA,0,0,777,0,-1,0,0,NA,0,0,777
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230221T001109Z_20231222T113020Z_S2B_30_v1_VEG-DIST-STATUS,20230221,2023-12-22 11:30:20,0,0,55,200,0,0,NA,0,0,782,0,4,0,0,NA,0,0,782
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230223T000221Z_20231222T113036Z_S2A_30_v1_VEG-DIST-STATUS,20230223,2023-12-22 11:30:36,0,255,255,200,0,0,NA,0,0,782,0,-1,0,0,NA,0,0,782
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230224T235532Z_20231222T113052Z_L9_30_v1_VEG-DIST-STATUS,20230224,2023-12-22 11:30:52,0,255,255,200,0,0,NA,0,0,782,0,-1,0,0,NA,0,0,782
OPERA_L3_DIST-ALERT-HLS_T55JGG_20230225T234909Z_20231222T113108Z_L8_30_v1_VEG-DIST-STATUS,20230225,2023-12-22 11:31:08,0,255,255,200,0,0,NA,0,0,782,0,-1,0,0,NA,0,0,782
