granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230101T024922Z_20231222T065034Z_L9_30_v1_VEG-DIST-STATUS,20230101,2023-12-22 06:50:34,0,0,62,200,0,0,NA,0,0,731,0,11,0,0,NA,0,0,731
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230101T025121Z_20231222T065046Z_S2A_30_v1_VEG-DIST-STATUS,20230101,2023-12-22 06:50:46,0,255,255,200,0,0,NA,0,0,731,0,-1,0,0,NA,0,0,731
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230102T024310Z_20231222T065058Z_L8_30_v1_VEG-DIST-STATUS,20230102,2023-12-22 06:50:58,0,255,255,200,0,0,NA,0,0,731,0,-1,0,0,NA,0,0,731
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230104T030121Z_20231222T065113Z_S2A_30_v1_VEG-DIST-STATUS,20230104,2023-12-22 06:51:13,0,5,54,200,0,0,NA,0,0,734,0,6,0,0,NA,0,0,734
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230106T025109Z_20231222T065127Z_S2B_30_v1_VEG-DIST-STATUS,20230106,2023-12-22 06:51:27,0,255,255,200,0,0,NA,0,0,734,0,-1,0,0,NA,0,0,734
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230109T024919Z_20231222T065153Z_L8_30_v1_VEG-DIST-STATUS,20230109,2023-12-22 06:51:53,0,255,255,200,0,0,NA,0,0,734,0,-1,0,0,NA,0,0,734
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230109T030109Z_20231222T065209Z_S2B_30_v1_VEG-DIST-STATUS,20230109,2023-12-22 06:52:09,0,6,55,200,0,0,NA,0,0,739,0,8,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230110T024311Z_20231222T065226Z_L9_30_v1_VEG-DIST-STATUS,20230110,2023-12-22 06:52:26,0,255,255,200,0,0,NA,0,0,739,0,-1,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230111T025101Z_20231222T065242Z_S2A_30_v1_VEG-DIST-STATUS,20230111,2023-12-22 06:52:42,0,255,255,200,0,0,NA,0,0,739,0,-1,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230117T024916Z_20231222T065305Z_L9_30_v1_VEG-DIST-STATUS,20230117,2023-12-22 06:53:05,0,255,255,200,0,0,NA,0,0,739,0,-1,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230118T024301Z_20231222T065328Z_L8_30_v1_VEG-DIST-STATUS,20230118,2023-12-22 06:53:28,0,255,255,200,0,0,NA,0,0,739,0,-1,0,0,NA,0,0,739
OPERA_L3_DIST-ALERT-HLS_T50SMC_20230119T030029Z_20231222T065350Z_S2B_30_v1_VEG-DIST-STATUS,20230119,2023-12-22 06:53:50,0,255,255,200,0,0,NA,0,0,739,0,-1,0,0,NA,0,0,739
