granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230101T075331Z_20231221T174940Z_S2A_30_v1_VEG-DIST-STATUS,20230101,2023-12-21 17:49:40,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230101T075511Z_20231221T174951Z_L9_30_v1_VEG-DIST-STATUS,20230101,2023-12-21 17:49:51,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230104T080321Z_20231221T175005Z_S2A_30_v1_VEG-DIST-STATUS,20230104,2023-12-21 17:50:05,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230106T075219Z_20231221T175019Z_S2B_30_v1_VEG-DIST-STATUS,20230106,2023-12-21 17:50:19,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230108T080122Z_20231221T175033Z_L9_30_v1_VEG-DIST-STATUS,20230108,2023-12-21 17:50:33,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230109T075508Z_20231221T175047Z_L8_30_v1_VEG-DIST-STATUS,20230109,2023-12-21 17:50:47,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230109T080219Z_20231221T175102Z_S2B_30_v1_VEG-DIST-STATUS,20230109,2023-12-21 17:51:02,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230111T075301Z_20231221T175116Z_S2A_30_v1_VEG-DIST-STATUS,20230111,2023-12-21 17:51:16,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230114T080301Z_20231221T175132Z_S2A_30_v1_VEG-DIST-STATUS,20230114,2023-12-21 17:51:32,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230116T075149Z_20231221T175146Z_S2B_30_v1_VEG-DIST-STATUS,20230116,2023-12-21 17:51:46,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230116T080113Z_20231221T175202Z_L8_30_v1_VEG-DIST-STATUS,20230116,2023-12-21 17:52:02,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230117T075505Z_20231221T175216Z_L9_30_v1_VEG-DIST-STATUS,20230117,2023-12-21 17:52:16,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230119T080149Z_20231221T175231Z_S2B_30_v1_VEG-DIST-STATUS,20230119,2023-12-21 17:52:31,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230121T075231Z_20231221T175244Z_S2A_30_v1_VEG-DIST-STATUS,20230121,2023-12-21 17:52:44,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230124T080117Z_20231221T175258Z_L9_30_v1_VEG-DIST-STATUS,20230124,2023-12-21 17:52:58,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230124T080221Z_20231221T175312Z_S2A_30_v1_VEG-DIST-STATUS,20230124,2023-12-21 17:53:12,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230125T075506Z_20231221T175327Z_L8_30_v1_VEG-DIST-STATUS,20230125,2023-12-21 17:53:27,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230126T075109Z_20231221T175340Z_S2B_30_v1_VEG-DIST-STATUS,20230126,2023-12-21 17:53:40,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230129T080059Z_20231221T175353Z_S2B_30_v1_VEG-DIST-STATUS,20230129,2023-12-21 17:53:53,0,0,81,200,0,0,NA,0,0,759,0,6,0,0,NA,0,0,759
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230131T075141Z_20231221T175406Z_S2A_30_v1_VEG-DIST-STATUS,20230131,2023-12-21 17:54:06,0,255,255,200,0,0,NA,0,0,759,0,-1,0,0,NA,0,0,759
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230201T080118Z_20231221T175419Z_L8_30_v1_VEG-DIST-STATUS,20230201,2023-12-21 17:54:19,0,255,255,200,0,0,NA,0,0,759,0,-1,0,0,NA,0,0,759
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230202T075513Z_20231221T175433Z_L9_30_v1_VEG-DIST-STATUS,20230202,2023-12-21 17:54:33,0,255,255,200,0,0,NA,0,0,759,0,-1,0,0,NA,0,0,759
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230203T080131Z_20231221T175447Z_S2A_30_v1_VEG-DIST-STATUS,20230203,2023-12-21 17:54:47,0,0,83,200,0,0,NA,0,0,764,0,5,0,0,NA,0,0,764
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230205T075019Z_20231221T175501Z_S2B_30_v1_VEG-DIST-STATUS,20230205,2023-12-21 17:55:01,0,255,255,200,0,0,NA,0,0,764,0,-1,0,0,NA,0,0,764
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230208T080009Z_20231221T175515Z_S2B_30_v1_VEG-DIST-STATUS,20230208,2023-12-21 17:55:15,0,255,255,200,0,0,NA,0,0,764,0,-1,0,0,NA,0,0,764
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230209T080126Z_20231221T175529Z_L9_30_v1_VEG-DIST-STATUS,20230209,2023-12-21 17:55:29,0,255,255,200,0,0,NA,0,0,764,0,-1,0,0,NA,0,0,764
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230210T075051Z_20231221T175544Z_S2A_30_v1_VEG-DIST-STATUS,20230210,2023-12-21 17:55:44,0,255,255,200,0,0,NA,0,0,764,0,-1,0,0,NA,0,0,764
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230210T075504Z_20231221T175558Z_L8_30_v1_VEG-DIST-STATUS,20230210,2023-12-21 17:55:58,0,255,255,200,0,0,NA,0,0,764,0,-1,0,0,NA,0,0,764
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230213T080031Z_20231221T175611Z_S2A_30_v1_VEG-DIST-STATUS,20230213,2023-12-21 17:56:11,0,0,85,200,0,0,NA,0,0,774,0,4,0,0,NA,0,0,774
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230215T075009Z_20231221T175625Z_S2B_30_v1_VEG-DIST-STATUS,20230215,2023-12-21 17:56:25,0,255,255,200,0,0,NA,0,0,774,0,-1,0,0,NA,0,0,774
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230217T080109Z_20231221T175640Z_L8_30_v1_VEG-DIST-STATUS,20230217,2023-12-21 17:56:40,0,0,67,200,0,0,NA,0,0,778,0,5,0,0,NA,0,0,778
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230218T075509Z_20231221T175654Z_L9_30_v1_VEG-DIST-STATUS,20230218,2023-12-21 17:56:54,0,255,255,200,0,0,NA,0,0,778,0,-1,0,0,NA,0,0,778
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230218T075959Z_20231221T175708Z_S2B_30_v1_VEG-DIST-STATUS,20230218,2023-12-21 17:57:08,0,0,83,200,0,0,NA,0,0,779,0,4,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230220T074941Z_20231221T175722Z_S2A_30_v1_VEG-DIST-STATUS,20230220,2023-12-21 17:57:22,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230223T075931Z_20231221T175736Z_S2A_30_v1_VEG-DIST-STATUS,20230223,2023-12-21 17:57:36,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230225T074909Z_20231221T175751Z_S2B_30_v1_VEG-DIST-STATUS,20230225,2023-12-21 17:57:51,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230225T080111Z_20231221T175805Z_L9_30_v1_VEG-DIST-STATUS,20230225,2023-12-21 17:58:05,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230226T075448Z_20231221T175820Z_L8_30_v1_VEG-DIST-STATUS,20230226,2023-12-21 17:58:20,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230228T075849Z_20231221T175834Z_S2B_30_v1_VEG-DIST-STATUS,20230228,2023-12-21 17:58:34,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230302T074831Z_20231221T175848Z_S2A_30_v1_VEG-DIST-STATUS,20230302,2023-12-21 17:58:48,0,255,255,200,0,0,NA,0,0,779,0,-1,0,0,NA,0,0,779
OPERA_L3_DIST-ALERT-HLS_T36NWG_20230305T075811Z_20231221T175902Z_S2A_30_v1_VEG-DIST-STATUS,20230305,2023-12-21 17:59:02,0,0,96,200,0,0,NA,0,0,794,0,2,0,0,NA,0,0,794
